order_id,product_id,product_name,category,supplier_name,quantity,unit_price,total_amount,currency,order_date,delivery_date,country,address,order_status,payment_method,warehouse_code,lead_time_days,discount_pct,customer_email,customer_rating
ORD-000833,PRD-0026,Solar Panel 250W,Apparel,Andean Freightt Co.,259.0,1910.17,,COP,2022-12-07,2023-06-01,Peru,Arequipa,Delivered,Credit Card,WH-MED-02,43.0,23.8,sofia.v@company.co,2.2
ORD-000834,PRD-0013,Solar Panel 250W,Industrial,Global Cargo Ltda,383.0,1313.56,503093.48,COP,2024-11-21,2025-02-01,Chile,Santiago,Returned,Unknown,WH-LIM-04,23.0,3.5,carlos.r@outlook.com,3.6
ORD-000835,PRD-0039,Solar Panel 250W,Food & Beverage,Logistics Pro S.A.,321.0,755.62,242554.02,MXN,2022-03-29,2022-04-10,Chile,Concepción,Returned,PayPal,WH-BOG-01,23.0,22.8,sofia.v@outlook.com,3.5
ORD-000836,PRD-0045,Industrial Drill,Unknown,Pacific Trade SAS,259.0,531.6,,MXN,2023-01-19,2023-03-04,Colombia,"Colombia, Medellín, 110111",Cancelled,Cash,WH-BOG-01,31.0,33.5,ana.m@company.co,3.7
ORD-000837,PRD-0043,Solar Panel 250W,Electronics,fastship colombia,395.0,2224.0,878480.0,COP,2023-02-03,,Brasil,São Paulo,Returned,Bank Transfer,WH-LIM-04,23.0,16.5,luis.p@outlook.com,3.0
ORD-000838,PRD-0033,Protein Powder 2kg,Personal Care,Logistics Pro S.A.,175.0,1276.74,223429.5,MXN,2023-08-13,2023-08-21,Brasil,Rio de Janeiro,In Transit,PayPal,WH-BOG-01,38.0,21.4,sofia.v@outlook.com,3.1
ORD-000839,PRD-0042,Wireless Headset,Industrial,Logistics Pro S.A.,236.0,2075.41,489796.76,MXN,2022-11-14,2022-11-29,Chile,Valparaíso,Pending,PayPal,WH-SCL-05,6.0,28.0,ana.m@company.co,1.2
ORD-000840,PRD-0040,Running Shoes M,Industrial,Logistics Pro S.A.,11.0,159.98,1759.78,MXN,2023-11-20,2023-12-19,Brasil,São Paulo,Delivered,PayPal,WH-MED-02,45.0,12.3,sofia.v@outlook.com,4.2
ORD-000841,PRD_0045,Wireless Headset,Electronics,Andean Freight Co.,306.0,1242.06,380070.36,BRL,2023-06-10,2023-06-19,Colombia,Medellín/Colombia/110111,Pending,Cash,Unknown,25.0,29.0,ana.m@yahoo.com,1.2
ORD-000842,PRD-0024,Mechanical Keyboard,Apparel,Logistics Pro S.A.,188.0,783.42,147282.96,COP,2023-05-19,2023-05-29,Colombia,Cali,In Transit,PayPal,WH-MED-02,23.0,24.2,maria.g@yahoo.com,2.5
ORD-000843,PRD-0043,Safety Gloves L,Apparel,Logistics Pro S.A.,289.0,1451.72,43711.63,BRL,2023-03-04,2023-05-02,Peru,Cusco,Cancelled,Unknown,Unknown,24.0,20.4,sofia.v@company.co,3.4
ORD-000844,P-123,Industrial Drill,Apparel,FastShip Colombia,33.0,2132.18,70361.94,COP,2024-02-21,2024-02-27,Brasil,São Paulo,In Transit,Credit Card,WH-MED-02,8.0,5.3,maria.g@yahoo.com,2.0
ORD-000845,PRD-0050,Mechanical Keyboard,Apparell,Pacific Trade SAS,171.0,244.23,41763.33,COP,2023-10-23,2023-11-24,Chile,Concepción,Cancelled,Cash,WH-SCL-05,24.0,11.0,,4.6
ORD-000846,P-123,Safety Gloves L,Industrial,Logistics Pro S.A.,301.0,1365.3,410955.3,BRL,2023-02-05,2023-03-22,Chile,Valparaíso,In Transit,Bank Transfer,WH-MED-02,13.0,7.1,carlos.r@company.co,4.4
ORD-000847,PRD-0003,Mechanical Keyboard,Apparel,FastShip Colombia,346.0,1323.045,-115678.18,COP,2023-12-15,,Chile,Santiago,Delivered,Bank Transfer,WH-MED-02,33.0,31.5,luis.p@gmail.com,4.0
ORD-000848,PRD-0037,Industrial Drill,Industrial,FastShip Colombia,36.0,2065.38,74353.68,BRL,2023-12-18,2024-01-05,Brasil,Rio de Janeiro,Cancelled,Bank Transfer,WH-BOG-01,9.0,32.1,sofia.v@gmail.com,4.0
ORD-000849,PRD-0012,LED Strip 5m,Industriall,Pacific Trade SAS,26.0,93.33,2426.58,COP,2023-08-15,2023-08-28,Colombia,Medellín,In Transit,Credit Card,WH-BOG-01,14.0,35.6,carlos.r@gmail.com,2.6
ORD-000850,PRD-0040,Mechanical Keyboard,Apparel,Andean Freight Co.,223.0,708.12,157910.76,COP,2022-03-17,2022-03-19,Colombia,Cali,Deliverd,Cash,WH-SCL-05,39.0,4.2,sofia.v@gmail.com,3.0
ORD-000851,PRD_0045,Laptop Pro 15,Food & Beverage,Logistics Pro S.A.,64295.0,188.09,12093246.55,MXN,2023-02-28,2023-03-24,Colombia,Cali,Delivered,Credit Card,WH-CAL-03,17.0,2.9,carlos.r@outlook.com,3.7
ORD-000852,PRD-0035,Running Shoes M,Electronics,Andean Freight Co.,135.0,1057.54,142767.9,BRL,2023-01-18,2023-01-26,Peru,Lima,Unknown,Credit Card,WH-CAL-03,20.0,17.5,ana.m@yahoo.com,2.6
ORD-000853,prd-0012,Mechanical Keyboard,Personal Care,Global Cargo Ltda,259.0,1798.53,,USD,2022-10-05,2022-11-16,Chile,Valparaíso,Returned,Cash,WH-CAL-03,22.0,17.1,luis.p@company.co,4.6
ORD-000854,PRD-0003,Industrial Drill,Apparel,Global Cargo Ltda,265.0,171.29,45391.85,COP,2023-05-30,2023-07-20,Brasil,Brasil | Brasília | 01310-100,Pending,Bank Transfer,WH-MED-02,25.0,20.4,maria.g@outlook.com,4.4
ORD-000855,PRD-0036,Running Shoes M,Electronics,Unknown,381.0,2498.53,951939.93,BRL,2022-02-12,2022-04-10,Chile,Valparaíso,Cancelld,PayPal,WH-CAL-03,2.0,36.9,maria.g@gmail.com,3.8
ORD-000856,PRD-0003,Industrial Drill,Food & Beverage,Pacific Trade SAS,214.0,1323.045,,USD,2024-06-20,2024-08-08,Colombia,Medellín,Cancelled,Cash,WH-BOG-01,45.0,19.1,sofia.v@gmail.com,4.5
ORD-000857,PRD-0029,Industrial Drill,Apparel,Pacific Trade SAS,299.0,1076.22,321789.78,BRL,2024-01-23,2024-02-13,Mexico,Monterrey,In Transit,Bank Transfer,WH-MED-02,2.0,34.2,maria.g@gmail.com,1.4
ORD-000858,PRD_0045,Bluetooth Speaker,Personal Care,Logistics Pro S.A.,203.0,705.34,143184.02,BRL,2022-03-06,2022-06-12,Peru,Arequipa,Pending,Credit Card,WH-MED-02,27.0,5.7,john.d@company.co,4.5
ORD-000859,PRD-0013,LED Strip 5m,Personal Care,FastShip Colombia,328.0,2118.83,694976.24,COP,2024-02-13,2024-03-24,Brasil,São Paulo,Pending,Bank Transfer,WH-CAL-03,1.0,6.6,john.d@yahoo.com,3.6
ORD-000860,PRD-0011,Office Chair Ergonomic,Electronics,Andean Freight Co.,259.0,1257.58,,MXN,2022-09-23,2022-10-17,Chile,Valparaíso,Delivered,Cash,WH-BOG-01,36.0,36.2,ana.m@gmail.com,3.1
ORD-000861,PRD-0046,Running Shoes M,Personal Care,Logistics Pro S.A.,259.0,110.91,,BRL,2024-11-23,,Colombia,Cali,In Transit,Cash,WH-SCL-05,42.0,30.1,ana.m@gmail.com,2.2
ORD-000862,PROD-001,Safety Gloves L,Personal Care,Logistics Pro S.A.,1.0,800.12,800.12,BRL,2022-05-03,2022-06-01,Peru,"Calle 996, Lima (Peru) 15001",Pending,Credit Card,WH-MED-02,5.0,30.8,sofia.v@outlook.com,1.3
ORD-000863,PRD-0044,Industrial Drill,Industrial,fastship colombia,259.0,769.9,,USD,2022-05-06,2022-05-27,Chile,Concepción,Cancelled,PayPal,WH-SCL-05,22.0,11.9,john.d@outlook.com,4.5
ORD-000864,PRD-0011,Running Shoes M,Industrial,FastShip Colombia,190.0,39.62,7527.8,COP,2024-07-08,2024-07-24,Brasil,São Paulo,Returned,Credit Card,WH-LIM-04,45.0,30.7,,4.1
ORD-000865,PRD-0029,Laptop Pro 15,Apparel,Logistics Pro S.A.,334.0,332.98,111215.32,BRL,2023-05-07,2023-07-02,Colombia,Medellín,Delivered,PayPal,WH-SCL-05,40.0,16.0,sofia.v@yahoo.com,1.4
ORD-000866,PRD-0013,Protein Powder 2kg,Industrial,FastShip Colombia,44.0,162.33,31990.76,USD,2022-08-29,2022-10-18,Peru,Cusco,Returned,PayPal,WH-MED-02,9.0,38.9,ana.m@company.co,2.8
ORD-000867,PRD-0026,Protein Powder 2kg,Food & Beverage,Andean Freight Co.,78.0,1963.94,153187.32,COP,2024-06-23,2024-07-02,Colombia,Medellín,In Transit,Credit Card,WH-CAL-03,39.0,1.0,sofia.v@yahoo.com,4.4
ORD-000868,PRD-0016,Solar Panel 250W,Food & Beverage,Unknown,471.0,1833.26,8025.65,BRL,2024-07-12,2024-07-17,Chile,Valparaíso,Cancelled,Bank Transfer,WH-BOG-01,9.0,1.6,maria.g@outlook.com,1.8
ORD-000869,PRD-0033,Solar Panel 250W,Personal Care,Global Cargo Ltda,449.0,489.0,219561.0,BRL,2023-01-31,2023-02-25,Brasil,Brasil | Brasília | 01310-100,Delivered,Bank Transfer,WH-MED-02,22.0,19.3,luis.p@yahoo.com,1.6
ORD-000868,PRD-0038,Bluetooth Speaker,Personal Care,Logistics Pro S.A.,259.0,876.69,,BRL,2022-11-06,,Peru,Lima,delivered,Credit Card,WH-433,27.0,28.0,john.d@yahoo.com,3.0
ORD-000870,PRD-0007,Office Chair Ergonomic,Personal Care,Pacific Trade SAS,496.0,2213.52,1097905.92,USD,2023-04-27,2023-06-08,Chile,"Calle 588, Valparaíso (Chile) 8320000",Cancelled,Unknown,WH-BOG-01,7.0,39.3,ana.m@gmail.com,2.5
ORD-000871,PRD-0018,Bluetooth Speaker,Unknown,Logistics Pro S.A.,406.0,1323.045,-316184.68,BRL,2022-12-20,2023-01-25,Chile,Concepción,Pending,PayPal,WH-SCL-05,23.0,16.2,john.d@gmail.com,2.8
ORD-000872,PRD-0019,Office Chair Ergonomic,Apparel,FastShip Colombia,394.0,2169.11,854629.34,MXN,2024-10-29,2024-12-25,Brasil,São Paulo,Delivered,Bank Transfer,WH-SCL-05,33.0,32.8,carlos.r@yahoo.com,1.2
ORD-000873,PRD-0027,Bluetooth Speaker,Electronics,Pacific Trade SAS,179.0,801.95,143549.05,COP,2024-03-02,2024-03-03,Chile,Valparaíso,In Transit,Cash,WH-SCL-05,21.0,22.9,ana.m@gmail.com,4.8
ORD-000874,PRD-0037,Solar Panel 250W,APPAREL,Andean Freightt Co.,131.0,245.11,32109.41,COP,2022-11-19,2022-12-28,Brasil,São Paulo,Delivered,PayPal,WH-SCL-05,45.0,3.1,sofia.v@gmail.com,2.3
ORD-000875,PRD-0042,Protein Powder 2kg,Apparel,Global Cargo Ltda,259.0,1323.045,-132822.97,MXN,2023-02-14,,Colombia,Cali,Pending,Credit Card,WH-MED-02,12.0,19.6,carlos.r@gmail.com,4.8
ORD-000876,PRD-0037,Solar Panel 250W,Food & Beverage,Pacific Trade SAS,132.0,1212.36,160031.52,MXN,2024-12-10,2024-12-21,Colombia,Bogotá,Cancelled,PayPal,WH-MED-02,20.0,20.6,carlos.r@outlook.com,3.9
ORD-000877,PRD-0009,Coffee Maker 12cup,Unknown,Andean Freight Co.,329.0,2411.49,793380.21,COP,2022-09-30,2022-10-02,Peru,Arequipa/Peru/15001,Cancelled,PayPal,WH-SCL-05,5.0,34.2,luis.p@company.co,1.8
ORD-000878,PRD-0003,Protein Powder 2kg,Industrial,Global Cargo Ltda,432.0,25.5,11016.0,MXN,2023-04-03,2023-04-12,Colombia,Bogotá,Delivered,PayPal,WH-LIM-04,27.0,4.6,sofia.v@outlook.com,3.0
ORD-000879,PRD-0038,Laptop Pro 15,Food & Beverage,Logistics Pro S.A.,371.0,1804.67,669532.57,COP,2024-07-02,2024-08-13,Brasil,Brasília,Cancelled,Credit Card,WH-LIM-04,18.0,19.5,john.d@yahoo.com,4.3
ORD-000880,PRD-0004,Coffee Maker 12cup,Industrial,Logistics Pro S.A.,331.0,1472.36,487351.16,MXN,2024-07-02,,Colombia,Cali,Pending,Credit Card,WH-CAL-03,23.0,18.3,luis.p@gmail.com,2.2
ORD-000881,PRD-0014,Laptop Pro 15,Apparell,Logistics Pro S.A.,327.0,1122.26,366979.02,MXN,2023-12-02,2023-12-13,Peru,Cusco,In Transit,PayPal,WH-CAL-03,33.0,0.9,carlos.r@company.co,1.6
ORD-000882,PRD-0044,Office Chair Ergonomic,Personal Care,Andean Freight Co.,499.0,2099.45,1047625.55,USD,2024-02-06,2024-02-29,Chile,Concepción,Pending,Cash,WH-MED-02,17.0,1.1,,4.2
ORD-000883,PRD-0007,Industrial Drill,Electronics,FastShip Colombia,120.0,679.85,81582.0,USD,2023-08-11,2023-08-14,Mexico,Monterrey,Returned,Bank Transfer,WH-CAL-03,3.0,39.4,luis.p@company.co,3.1
ORD-000884,PRD-0014,Laptop Pro 15,Apparel,Global Cargo Ltda,23.0,996.84,22927.32,MXN,2024-03-28,2024-04-15,Mexico,Guadalajara,Pending,Bank Transfer,WH-LIM-04,20.0,15.4,john.d@company.co,3.4
ORD-000885,PRD-0042,Industrial Drill,Food & Beverage,Logistics Pro S.A.,170.0,1323.045,-115249.8,COP,2024-07-12,2024-07-30,Brasil,Rio de Janeiro,Returnned,Cash,WH-SCL-05,26.0,7.4,carlos.r@gmail.com,2.4
ORD-000886,PRD-0012,Bluetooth Speaker,Apparel,FastShip Colombia,170.0,221.16,37597.2,COP,2022-11-24,2023-01-23,Chile,Santiago,Unknown,Bank Transfer,WH-BOG-01,13.0,34.0,luis.p@yahoo.com,3.6
ORD-000877,PRD-0024,Running Shoes M,Electroniics,Global Cargo Ltda,144.0,239849.42,44739.26,USD,2023-06-27,2023-08-18,Peru,Arequipa,In Transit,PayPal,WH-SCL-05,17.0,29.7,sofia.v@yahoo.com,3.0
ORD-000887,PRD-0044,Protein Powder 2kg,Personal Care,Logistics Pro S.A.,14.0,1501.5,21021.0,USD,2023-03-02,2023-03-31,Brasil,São Paulo,Pending,PayPal,WH-LIM-04,7.0,9.5,ana.m@yahoo.com,2.8
ORD-000888,PRD-0043,Running Shoes M,Electronics,FastShip Colombia,55.0,1805.27,99289.85,BRL,2023-10-25,2023-11-20,Brasil,Rio de Janeiro,delivered,Credit Card,WH-BOG-01,37.0,21.5,john.d@gmail.com,3.8
ORD-000889,PRD-0005,Running Shoes M,Food & Beverage,Pacific Trade SAS,300.0,497.29,149187.0,MXN,2022-08-02,2022-09-14,Brasil,Brasília,Returned,PayPal,WH-LIM-04,18.0,34.3,sofia.v@gmail.com,1.8
ORD-000890,PRD-0044,Bluetooth Speaker,Electronics,FastShip Colombia,8.0,257.3,2058.4,MXN,2022-06-29,2022-07-27,Brasil,São Paulo,Returned,Credit Card,WH-MED-02,41.0,10.4,sofia.v@yahoo.com,3.2
ORD-000891,PRD-0010,Laptop Pro 15,Personal Care,Pacific Trade SAS,236.0,1718.29,405516.44,USD,2024-05-24,2024-06-12,Mexico,Mexico | Guadalajara | 06600,In Transit,PayPal,WH-LIM-04,6.0,0.4,sofia.v@gmail.com,1.9
ORD-000892,PRD-0045,Coffee Maker 12cup,Food & Beverage,FastShip Colombia,439.0,1323.045,-137068.97,BRL,2024-07-03,2024-07-21,Peru,Lima,IN TRANSIT,PayPal,WH-LIM-04,36.0,38.6,,2.3
ORD-000889,PRD-0028,Office Chair Ergonomic,Food & Beverage,Global Cargo Ltda.,177.0,1456.77,257848.29,USD,2023-12-24,2024-02-09,Chile,Valparaíso,In Transit,Bank Transfer,WH-LIM-04,20.0,28.0,carlos.r@company.co,2.4
ORD-000893,PRD-0043,Bluetooth Speaker,Food & Beverage,FastShip Colombia,416.0,534.39,222306.24,MXN,2023-12-12,2024-02-10,Peru,Cusco,In Transit,PayPal,WH-SCL-05,10.0,25.1,sofia.v@outlook.com,3.8
ORD-000894,PRD-0023,Coffee Maker 12cup,Personal Care,FastShip Colombia,134.0,401.42,53790.28,BRL,2022-02-10,2022-03-12,Mexico,Guadalajara/Mexico/06600,Pending,Credit Card,WH-CAL-03,7.0,19.5,john.d@company.co,3.8
ORD-000895,PRD-0000,Bluetooth Speaker,Apparell,FastShip Colombia,259.0,238.7,,BRL,2022-12-28,2023-01-20,Mexico,Monterrey,Pending,PayPal,WH-CAL-03,19.0,9.3,sofia.v@outlook.com,3.3
ORD-000896,PRD-0036,Safety Gloves L,Apparel,fastship colombia,131.0,107.35,14062.85,COP,2023-08-19,2023-09-20,Mexico,Monterrey,Delivered,PayPal,WH-MED-02,35.0,26.8,luis.p@yahoo.com,2.8
ORD-000897,PRD-0044,Office Chair Ergonomic,Electronics,Pacific Trade SAS,466.0,1323.045,-150956.04,MXN,2024-07-10,2024-08-30,Brasil,São Paulo,In Transit,PayPal,WH-MED-02,26.0,26.5,luis.p@yahoo.com,3.5
ORD-000898,PRD-9999,Bluetooth Speaker,Food & Beverage,Andean Freight Co.,401.0,2126.13,852578.13,COP,2024-06-29,2024-08-21,Chile,Santiago,Cancelled,Bank Transfer,WH-SCL-05,12.0,20.4,sofia.v@outlook.com,4.4
ORD-000899,PRD-0029,Coffee Maker 12cup,Personal Care,FastShip Colombia,169.0,631.6,106740.4,COP,2022-06-02,,Brasil,São Paulo/Brasil/01310-100,Delivered,PayPal,WH-LIM-04,8.0,2.2,ana.m@yahoo.com,2.4
ORD-000900,PRD-0035,Bluetooth Speaker,Food & Beverage,FastShip Colombia,91.0,2342.16,213136.56,COP,2023-10-30,2023-12-27,Brasil,São Paulo,In Transit,PayPal,WH-SCL-05,12.0,11.7,john.d@company.co,2.3
ORD-000901,PRD-0021,Office Chair Ergonomic,Electronics,Pacific Trade SAS,300.0,2494.35,748305.0,USD,2023-09-28,2023-10-23,Chile,Concepción,Pending,PayPal,WH-LIM-04,12.0,11.8,john.d@gmail.com,3.6
ORD-000902,PRD-0008,Wireless Headset,Apparel,Global Cargo Ltda,69.0,1798.75,124113.75,BRL,2023-06-24,2023-06-30,Colombia,"Calle 971, Cali (Colombia) 110111",Returned,Cash,WH-MED-02,19.0,24.1,ana.m@outlook.com,3.6
ORD-000903,PRD-0036,Mechanical Keyboard,Electronics,Pacific Trade SAS,393.0,1061.06,416996.58,USD,2022-04-21,,Brasil,Rio de Janeiro,Cancelled,Cash,WH-CAL-03,34.0,39.7,maria.g@gmail.com,3.0
ORD-000902,PRD-0006,Solar Panel 250W,Food & Beverage,Andean Freight Co.,160.0,125.15,20024.0,BRL,2024-08-12,2024-10-06,Peru,Lima,Delivered,PayPal,WH-CAL-03,35.0,8.2,john.d@outlook.com,1.2
ORD-000904,PRD-0009,Wireless Headset,Food & Beverage,Global Cargo Ltda,92.0,1323.045,,MXN,2022-06-07,,Brasil,Brasília,Delivered,PayPal,WH-CAL-03,41.0,19.1,sofia.v@outlook.com,3.9
ORD-000905,PRD-0001,Office Chair Ergonomic,Electronics,Andean Freight Co.,49.0,2263.57,23266.12,USD,2022-10-24,2022-12-02,Mexico,Guadalajara,Delivered,Credit Card,WH-MED-02,10.0,11.3,maria.g@outlook.com,4.1
ORD-000906,PRD-0038,Industrial Drill,Food & Beverage,Global Cargo Ltda,92836.0,1913.33,177625903.88,COP,2022-07-15,2022-08-02,Colombia,Bogotá,Cancelled,Cash,WH-LIM-04,23.0,20.0,sofia.v@outlook.com,2.9
ORD-000907,PRD-0019,Running Shoes M,Electronics,Logistics Pro S.A.,235.0,1798.99,422762.65,COP,2024-07-03,,Brasil,Brasil | São Paulo | 01310-100,Cancelled,Cash,WH-234,34.0,37.2,sofia.v@outlook.com,2.9
ORD-000908,PRD-0004,Coffee Maker 12cup,Apparel,Global Cargo Ltda,417.0,650.2,271133.4,BRL,2023-09-26,2023-11-13,Brasil,"Brasil, Brasília, 01310-100",Pending,Credit Card,WH-BOG-01,31.0,3.1,ana.m@company.co,3.0
ORD-000909,PRD-0048,Protein Powder 2kg,Apparel,Global Cargo Ltda,36680.0,249.36,9146524.8,COP,2024-07-21,2024-08-10,Peru,Arequipa,delivered,PayPal,WH-SCL-05,32.0,38.2,luis.p@outlook.com,2.5
ORD-000910,PRD-0012,Running Shoes M,Personal Care,Global Cargo Ltda,260.0,1776.45,461877.0,USD,2023-08-07,2023-08-30,Mexico,Monterrey,PENDING,Cash,WH-MED-02,30.0,17.8,luis.p@yahoo.com,4.3
ORD-000911,PRD-0003,Laptop Pro 15,Industrial,FastShip Colombia,77602.0,430.91,33439477.82,USD,2024-09-22,2024-11-20,Peru,Cusco,Returned,Credit Card,WH-SCL-05,43.0,39.9,maria.g@gmail.com,1.3
ORD-000912,PRD-0014,Office Chair Ergonomic,Personal Care,Andean Freight Co.,25.0,1879.81,46995.25,USD,2022-09-16,2022-10-08,Colombia,Colombia | Bogotá | 110111,Returned,Cash,WH-LIM-04,18.0,25.6,luis.p@outlook.com,2.6
ORD-000913,PRD-0007,Wireless Headset,Apparell,Andean Freight Co.,340.0,2387.8,811852.0,BRL,2022-11-10,,Peru,Cusco,In Transit,Bank Transfer,WH-MED-02,26.0,28.2,carlos.r@company.co,3.4
ORD-000914,PRD-0022,Safety Gloves L,Food & Beverage,Andean Freight Co.,197.0,1746.41,344042.77,BRL,2022-01-25,2022-03-15,Mexico,Ciudad de México,Cancelled,Bank Transfer,WH-SCL-05,31.0,38.4,sofia.v@yahoo.com,2.9
ORD-000915,PRD-0028,Laptop Pro 15,Personal Care,Logistics Pro S.A.,144.0,62.17,8952.48,BRL,2022-05-05,2022-06-10,Chile,Concepción,Pending,Bank Transfer,WH-SCL-05,29.0,28.5,john.d@yahoo.com,4.1
ORD-000916,PRD-0011,Protein Powder 2kg,Industrial,Logistics Pro S.A.,448.0,1908.59,855048.32,USD,2023-11-15,2023-12-11,Chile,Santiago,Returned,Bank Transfer,WH-BOG-01,40.0,6.8,carlos.r@yahoo.com,4.5
ORD-000917,PRD-0005,Solar Panel 250W,Apparel,FastShip Colombia,160.0,1556.34,249014.4,MXN,2022-05-26,2022-06-27,Colombia,Cali,Returned,Cash,WH-LIM-04,3.0,19.4,john.d@company.co,2.9
ORD-000918,PRD-0041,Office Chair Ergonomic,Industrial,Global Cargo Ltda,327.0,733.68,34452.31,COP,2022-09-28,2022-11-18,Colombia,Medellín,Pending,PayPal,WH-BOG-01,9.0,28.1,luis.p@gmail.com,4.7
ORD-000919,PRD-0035,Office Chair Ergonomic,Personal Care,Andean Freight Co.,430.0,208.5,89655.0,BRL,2023-04-15,2023-06-02,Colombia,Medellín,Returned,PayPal,WH-BOG-01,2.0,13.1,luis.p@company.co,2.1
ORD-000920,PRD-0006,Solar Panel 250W,Food & Beverage,Andean Freight Co.,259.0,1628.87,,COP,2023-05-17,2023-05-25,Brasil,Rio de Janeiro,In Transit,Bank Transfer,WH-191,41.0,31.1,sofia.v@company.co,3.0
ORD-000921,PRD-0000,Bluetooth Speaker,Personal Care,Pacific Trade SAS,224.0,2368.57,530559.68,MXN,2022-05-24,2022-06-10,Colombia,Medellín,Pending,Cash,WH-CAL-03,30.0,27.5,john.d@yahoo.com,1.8
ORD-000922,PRD-0030,Safety Gloves L,Industrial,Global Cargo Ltda,441.0,2452.04,1081349.64,MXN,2022-05-01,2022-06-17,Colombia,Bogotá,Returned,Bank Transfer,WH-MED-02,22.0,15.5,maria.g@company.co,2.2
ORD-000923,PRD-0001,Safety Gloves L,Unknown,Andean Freight Co.,345.0,780.21,269172.45,MXN,2024-12-18,2024-12-28,Brasil,Rio de Janeiro,Pending,PayPal,WH-BOG-01,29.0,14.8,maria.g@gmail.com,4.8
ORD-000924,PRD-0002,LED Strip 5m,Electronics,FastShip Colombia,75.0,26.26,1969.5,COP,2022-04-12,2022-12-31,Colombia,"Bogotá, Colombia - CP 110111",Returned,PayPal,WH-CAL-03,28.0,23.7,,4.3
ORD-000925,PRD-0005,Running Shoes M,Personal Care,Global Cargo Ltda,127.0,843.44,107116.88,BRL,2022-11-28,2023-01-06,Chile,Concepción,Pending,Cash,WH-765,2.0,20.4,carlos.r@company.co,1.8
ORD-000926,PRD-0047,Industrial Drill,Apparel,FastShip Colombia,475.0,1680.83,798394.25,MXN,2023-05-02,,Peru,Arequipa,In Transit,Cash,WH-LIM-04,7.0,17.8,maria.g@outlook.com,4.3
ORD-000927,PRD-0006,Industrial Drill,Industrial,Andean Freight Co.,111.0,1463.28,162424.08,MXN,2022-12-23,2023-02-20,Chile,Valparaíso,Delivered,Bank Transfer,WH-712,27.0,28.1,sofia.v@company.co,3.6
ORD-000928,prd-0012,Protein Powder 2kg,Industrial,FastShip Colombia,266.0,1053.83,280318.78,USD,2022-06-21,2022-08-01,Brasil,São Paulo,In Transit,Credit Card,WH-BOG-01,27.0,14.8,maria.g@yahoo.com,2.6
ORD-000929,PRD-0029,Mechanical Keyboard,Industrial,Pacific Trade SA S,158.0,1323.045,,MXN,2024-07-12,2024-07-31,Brasil,Brasília,Delivered,Credit Card,WH-MED-02,16.0,13.3,luis.p@company.co,1.7
ORD-000930,PRD-0030,Mechanical Keyboard,Industrial,Logistics Pro S.A.,25.0,2149.49,53737.25,MXN,2024-10-13,2024-11-28,Mexico,Ciudad de México,In Transit,Cash,WH-SCL-05,1.0,20.4,luis.p@company.co,3.2
ORD-000931,PRD-0038,LED Strip 5m,Personal Care,Pacific Trade SAS,310.0,1323.045,,USD,2024-08-11,2024-09-28,Chile,Concepción/Chile/8320000,In Transit,Bank Transfer,WH-CAL-03,15.0,31.8,john.d@gmail.com,1.3
ORD-000932,PRD-0019,Bluetooth Speaker,Industrial,FastShip Colombia,217.0,2195.98,476527.66,BRL,2023-11-23,2023-12-01,Peru,"Peru, Arequipa, 15001",Returned,Bank Transfer,WH-CAL-03,-7.0,20.4,ana.m@company.co,2.7
ORD-000933,PRD-0035,Wireless Headset,Industrial,FastShip Colombia,279.0,104.76,29228.04,USD,2023-11-29,2024-01-11,Colombia,Cali,Returned,PayPal,WH-LIM-04,32.0,6.6,luis.p@yahoo.com,3.0
ORD-000934,PRD-0009,Bluetooth Speaker,Industrial,Andean Freight Co.,419.0,1519.18,636536.42,BRL,2024-07-19,2024-07-22,Chile,Concepción,Delivered,Credit Card,WH-CAL-03,22.0,19.1,ana.m@yahoo.com,4.7
ORD-000935,PRD-0028,Running Shoes M,Electronics,Global Cargo Ltda,319.0,877.39,279887.41,BRL,2023-12-30,2024-01-05,Chile,"Calle 863, Concepción (Chile) 8320000",Returned,PayPal,WH-MED-02,37.0,21.6,sofia.v@yahoo.com,4.8
ORD-000936,PRD-0035,LED Strip 5m,Electronics,Global Cargo Ltda,329.0,353.83,116410.07,COP,2022-03-22,2022-04-15,Mexico,Monterrey,Cancelled,PayPal,WH-BOG-01,41.0,28.7,john.d@yahoo.com,1.3
ORD-000937,PRD-0027,Protein Powder 2kg,Apparel,Andean Freight Co.,62.0,1282.71,79528.02,MXN,2023-05-17,2023-07-12,Chile,Concepción,Delivered,Cash,WH-BOG-01,12.0,28.9,sofia.v@yahoo.com,1.5
ORD-000938,PRD-0026,Wireless Headset,Industrial,Global Cargo Ltda,18.0,672.58,12106.44,MXN,2022-06-27,2022-06-29,Chile,Santiago,Delivered,Cash,WH-SCL-05,41.0,15.7,ana.m@gmail.com,4.6
ORD-000939,PRD-0011,Safety Gloves L,Industrial,Global Cargo Ltda.,496.0,1970.39,977313.44,BRL,2022-03-01,,Colombia,"Colombia, Cali, 110111",Pending,Bank Transfer,WH-CAL-03,23.0,21.8,ana.m@outlook.com,2.2
ORD-000940,PRD-0035,Running Shoes M,Personal Care,Global Cargo Ltda,298.0,1009.64,300872.72,COP,2024-08-21,2024-10-08,Brasil,Rio de Janeiro,Cancelled,Bank Transfer,WH-245,19.0,4.5,ana.m@outlook.com,3.0
